"","year","date","statefips","countyfips","ctfips","latitude","longitude","ds_o3_pred","ds_o3_stdd"
"12872","2016","04DEC2016","55","105","55105000600","42.69674","-89.02224","19.0148","3.4426"
"12873","2016","04DEC2016","55","105","55105000500","42.70099","-89.04299","19.3836","3.5423"
"12874","2016","04DEC2016","55","105","55105000700","42.71025","-88.99385","18.9443","3.414"
"12875","2016","04DEC2016","55","105","55105001304","42.71477","-88.97057","18.8049","3.4073"
"12876","2016","04DEC2016","55","105","55105003200","42.72317","-88.83716","18.6464","3.3513"
"12877","2016","04DEC2016","55","105","55105001202","42.73139","-89.06797","19.3687","3.5494"
"12878","2016","04DEC2016","55","105","55105001303","42.73339","-88.94172","18.6831","3.3997"
"12879","2016","04DEC2016","55","105","55105002900","42.78101","-89.29198","20.8269","3.8103"
"12880","2016","04DEC2016","55","105","55105003002","42.80168","-89.11307","19.6557","3.5428"
"12881","2016","04DEC2016","55","105","55105003100","42.80181","-88.95325","18.8684","3.4914"
"12882","2016","04DEC2016","55","105","55105003001","42.83565","-89.07194","19.5604","3.6184"
"12883","2016","05DEC2016","55","105","55105001500","42.50099","-89.02769","21.8567","4.3784"
"12884","2016","05DEC2016","55","105","55105001600","42.50188","-89.04802","22.0442","4.3105"
"12885","2016","05DEC2016","55","105","55105001900","42.50673","-89.01721","21.7578","4.2165"
"12886","2016","05DEC2016","55","105","55105002000","42.50687","-89.06441","21.9789","4.4146"
"12887","2016","05DEC2016","55","105","55105001700","42.51589","-89.04543","21.8713","4.4081"
"12888","2016","05DEC2016","55","105","55105001800","42.51755","-89.02678","21.8656","4.4448"
"12889","2016","05DEC2016","55","105","55105002100","42.53038","-89.05855","22.0732","4.3522"
"12890","2016","05DEC2016","55","105","55105002300","42.53279","-89.02897","21.9383","4.4114"
"12891","2016","05DEC2016","55","105","55105002602","42.53666","-88.9448","21.8552","4.4157"
"12892","2016","05DEC2016","55","105","55105002500","42.53716","-89.01592","21.9936","4.3956"
"12893","2016","05DEC2016","55","105","55105002200","42.54582","-89.09027","22.3626","4.3702"
"12894","2016","05DEC2016","55","105","55105003300","42.54762","-88.83378","22.3663","4.4962"
"12895","2016","05DEC2016","55","105","55105002700","42.54843","-89.24627","22.7289","4.6111"
"12896","2016","05DEC2016","55","105","55105002601","42.55448","-88.99945","21.9253","4.3264"
"12897","2016","05DEC2016","55","105","55105002400","42.56141","-89.02588","21.9164","4.3553"
"12898","2016","05DEC2016","55","105","55105001400","42.62309","-89.01896","21.8771","4.4673"
"12899","2016","05DEC2016","55","105","55105001302","42.64148","-88.93872","21.8406","4.4829"
"12900","2016","05DEC2016","55","105","55105001201","42.64202","-89.09185","22.2225","4.4711"
"12901","2016","05DEC2016","55","105","55105001100","42.65795","-89.04421","21.8092","4.4292"
"12902","2016","05DEC2016","55","105","55105001000","42.66515","-89.01236","21.8605","4.2827"
"12903","2016","05DEC2016","55","105","55105002800","42.66682","-89.23995","22.7661","4.5827"
"12904","2016","05DEC2016","55","105","55105000300","42.67417","-89.02437","21.8711","4.4723"
"12905","2016","05DEC2016","55","105","55105000400","42.67738","-89.04153","21.9998","4.4778"
"12906","2016","05DEC2016","55","105","55105000200","42.68317","-89.01108","21.8277","4.4332"
"12907","2016","05DEC2016","55","105","55105000100","42.68356","-89.02426","21.8083","4.3881"
"12908","2016","05DEC2016","55","105","55105000900","42.6843","-88.99207","21.7663","4.4936"
"12909","2016","05DEC2016","55","105","55105000800","42.69536","-89.00179","21.7978","4.534"
"12910","2016","05DEC2016","55","105","55105000600","42.69674","-89.02224","21.8674","4.5817"
"12911","2016","05DEC2016","55","105","55105000500","42.70099","-89.04299","21.9737","4.5283"
"12912","2016","05DEC2016","55","105","55105000700","42.71025","-88.99385","21.6066","4.4146"
"12913","2016","05DEC2016","55","105","55105001304","42.71477","-88.97057","21.6323","4.5242"
"12914","2016","05DEC2016","55","105","55105003200","42.72317","-88.83716","22.0033","4.534"
"12915","2016","05DEC2016","55","105","55105001202","42.73139","-89.06797","21.8897","4.5946"
"12916","2016","05DEC2016","55","105","55105001303","42.73339","-88.94172","21.5899","4.4359"
"12917","2016","05DEC2016","55","105","55105002900","42.78101","-89.29198","23.0469","4.7277"
"12918","2016","05DEC2016","55","105","55105003002","42.80168","-89.11307","22.1276","4.7248"
"12919","2016","05DEC2016","55","105","55105003100","42.80181","-88.95325","21.4726","4.536"
"12920","2016","05DEC2016","55","105","55105003001","42.83565","-89.07194","21.9377","4.4397"
"12921","2016","06DEC2016","55","105","55105001500","42.50099","-89.02769","20.6793","4.3404"
"12922","2016","06DEC2016","55","105","55105001600","42.50188","-89.04802","20.5599","4.2571"
"12923","2016","06DEC2016","55","105","55105001900","42.50673","-89.01721","20.7015","4.2545"
"12924","2016","06DEC2016","55","105","55105002000","42.50687","-89.06441","20.7372","4.2702"
"12925","2016","06DEC2016","55","105","55105001700","42.51589","-89.04543","20.7494","4.1482"
"12926","2016","06DEC2016","55","105","55105001800","42.51755","-89.02678","20.636","4.2464"
"12927","2016","06DEC2016","55","105","55105002100","42.53038","-89.05855","20.7573","4.3015"
"12928","2016","06DEC2016","55","105","55105002300","42.53279","-89.02897","20.6464","4.2811"
"12929","2016","06DEC2016","55","105","55105002602","42.53666","-88.9448","20.563","4.2654"
"12930","2016","06DEC2016","55","105","55105002500","42.53716","-89.01592","20.7386","4.3564"
"12931","2016","06DEC2016","55","105","55105002200","42.54582","-89.09027","21.0079","4.4447"
"12932","2016","06DEC2016","55","105","55105003300","42.54762","-88.83378","20.435","4.4236"
"12933","2016","06DEC2016","55","105","55105002700","42.54843","-89.24627","21.2316","4.4259"
"12934","2016","06DEC2016","55","105","55105002601","42.55448","-88.99945","20.7751","4.5167"
"12935","2016","06DEC2016","55","105","55105002400","42.56141","-89.02588","20.6946","4.3205"
"12936","2016","06DEC2016","55","105","55105001400","42.62309","-89.01896","20.7549","4.4668"
"12937","2016","06DEC2016","55","105","55105001302","42.64148","-88.93872","20.6218","4.4436"
"12938","2016","06DEC2016","55","105","55105001201","42.64202","-89.09185","20.9113","4.4976"
"12939","2016","06DEC2016","55","105","55105001100","42.65795","-89.04421","20.8168","4.5143"
"12940","2016","06DEC2016","55","105","55105001000","42.66515","-89.01236","20.6262","4.4589"
"12941","2016","06DEC2016","55","105","55105002800","42.66682","-89.23995","21.1772","4.6489"
"12942","2016","06DEC2016","55","105","55105000300","42.67417","-89.02437","20.6634","4.4477"
"12943","2016","06DEC2016","55","105","55105000400","42.67738","-89.04153","20.8312","4.5686"
"12944","2016","06DEC2016","55","105","55105000200","42.68317","-89.01108","20.7506","4.5027"
"12945","2016","06DEC2016","55","105","55105000100","42.68356","-89.02426","20.9526","4.4549"
"12946","2016","06DEC2016","55","105","55105000900","42.6843","-88.99207","20.786","4.5655"
"12947","2016","06DEC2016","55","105","55105000800","42.69536","-89.00179","20.7688","4.5749"
"12948","2016","06DEC2016","55","105","55105000600","42.69674","-89.02224","20.9472","4.622"
"12949","2016","06DEC2016","55","105","55105000500","42.70099","-89.04299","20.943","4.6363"
"12950","2016","06DEC2016","55","105","55105000700","42.71025","-88.99385","20.7079","4.5196"
"12951","2016","06DEC2016","55","105","55105001304","42.71477","-88.97057","20.6352","4.5605"
"12952","2016","06DEC2016","55","105","55105003200","42.72317","-88.83716","20.4312","4.4525"
"12953","2016","06DEC2016","55","105","55105001202","42.73139","-89.06797","20.8391","4.4744"
"12954","2016","06DEC2016","55","105","55105001303","42.73339","-88.94172","20.6606","4.4906"
"12955","2016","06DEC2016","55","105","55105002900","42.78101","-89.29198","21.1314","4.7091"
"12956","2016","06DEC2016","55","105","55105003002","42.80168","-89.11307","21.0131","4.7178"
"12957","2016","06DEC2016","55","105","55105003100","42.80181","-88.95325","20.615","4.479"
"12958","2016","06DEC2016","55","105","55105003001","42.83565","-89.07194","20.9797","4.6388"
"12959","2016","07DEC2016","55","105","55105001500","42.50099","-89.02769","23.2013","4.6025"
"12960","2016","07DEC2016","55","105","55105001600","42.50188","-89.04802","23.3465","4.46"
"12961","2016","07DEC2016","55","105","55105001900","42.50673","-89.01721","23.2576","4.5912"
"12962","2016","07DEC2016","55","105","55105002000","42.50687","-89.06441","23.1832","4.5058"
"12963","2016","07DEC2016","55","105","55105001700","42.51589","-89.04543","23.3358","4.5972"
"12964","2016","07DEC2016","55","105","55105001800","42.51755","-89.02678","23.4627","4.508"
"12965","2016","07DEC2016","55","105","55105002100","42.53038","-89.05855","23.3071","4.7044"
"12966","2016","07DEC2016","55","105","55105002300","42.53279","-89.02897","23.2251","4.6567"
"12967","2016","07DEC2016","55","105","55105002602","42.53666","-88.9448","23.3147","4.7284"
"12968","2016","07DEC2016","55","105","55105002500","42.53716","-89.01592","23.0799","4.4782"
"12969","2016","07DEC2016","55","105","55105002200","42.54582","-89.09027","23.3215","4.6418"
"12970","2016","07DEC2016","55","105","55105003300","42.54762","-88.83378","23.2872","4.6188"
"12971","2016","07DEC2016","55","105","55105002700","42.54843","-89.24627","23.4792","4.8283"
"12972","2016","07DEC2016","55","105","55105002601","42.55448","-88.99945","23.384","4.6498"
"12973","2016","07DEC2016","55","105","55105002400","42.56141","-89.02588","23.3661","4.6715"
"12974","2016","07DEC2016","55","105","55105001400","42.62309","-89.01896","23.321","4.8121"
"12975","2016","07DEC2016","55","105","55105001302","42.64148","-88.93872","23.2741","4.744"
"12976","2016","07DEC2016","55","105","55105001201","42.64202","-89.09185","23.1952","4.7906"
"12977","2016","07DEC2016","55","105","55105001100","42.65795","-89.04421","23.215","4.7601"
"12978","2016","07DEC2016","55","105","55105001000","42.66515","-89.01236","23.1867","4.847"
"12979","2016","07DEC2016","55","105","55105002800","42.66682","-89.23995","23.373","4.9273"
"12980","2016","07DEC2016","55","105","55105000300","42.67417","-89.02437","23.2375","4.7413"
"12981","2016","07DEC2016","55","105","55105000400","42.67738","-89.04153","23.3145","4.7043"
"12982","2016","07DEC2016","55","105","55105000200","42.68317","-89.01108","23.2806","4.9687"
"12983","2016","07DEC2016","55","105","55105000100","42.68356","-89.02426","23.1531","4.7882"
"12984","2016","07DEC2016","55","105","55105000900","42.6843","-88.99207","23.1872","4.869"
"12985","2016","07DEC2016","55","105","55105000800","42.69536","-89.00179","23.2548","4.8356"
"12986","2016","07DEC2016","55","105","55105000600","42.69674","-89.02224","23.1591","4.8043"
"12987","2016","07DEC2016","55","105","55105000500","42.70099","-89.04299","23.255","4.7909"
"12988","2016","07DEC2016","55","105","55105000700","42.71025","-88.99385","23.2238","4.8088"
"12989","2016","07DEC2016","55","105","55105001304","42.71477","-88.97057","23.1295","4.7812"
"12990","2016","07DEC2016","55","105","55105003200","42.72317","-88.83716","23.1473","4.925"
"12991","2016","07DEC2016","55","105","55105001202","42.73139","-89.06797","23.3596","4.8654"
"12992","2016","07DEC2016","55","105","55105001303","42.73339","-88.94172","23.1656","4.767"
"12993","2016","07DEC2016","55","105","55105002900","42.78101","-89.29198","23.4191","5.0048"
"12994","2016","07DEC2016","55","105","55105003002","42.80168","-89.11307","23.2709","4.9643"
"12995","2016","07DEC2016","55","105","55105003100","42.80181","-88.95325","23.208","4.9786"
"12996","2016","07DEC2016","55","105","55105003001","42.83565","-89.07194","23.1545","5.0671"
"12997","2016","08DEC2016","55","105","55105001500","42.50099","-89.02769","22.4684","4.5029"
"12998","2016","08DEC2016","55","105","55105001600","42.50188","-89.04802","22.44","4.4835"
"12999","2016","08DEC2016","55","105","55105001900","42.50673","-89.01721","22.424","4.5202"
"13000","2016","08DEC2016","55","105","55105002000","42.50687","-89.06441","22.3968","4.534"
"13001","2016","08DEC2016","55","105","55105001700","42.51589","-89.04543","22.4286","4.4927"
"13002","2016","08DEC2016","55","105","55105001800","42.51755","-89.02678","22.3343","4.3922"
"13003","2016","08DEC2016","55","105","55105002100","42.53038","-89.05855","22.4327","4.4713"
"13004","2016","08DEC2016","55","105","55105002300","42.53279","-89.02897","22.2849","4.6051"
"13005","2016","08DEC2016","55","105","55105002602","42.53666","-88.9448","22.1914","4.4362"
"13006","2016","08DEC2016","55","105","55105002500","42.53716","-89.01592","22.3522","4.6473"
"13007","2016","08DEC2016","55","105","55105002200","42.54582","-89.09027","22.5542","4.6061"
"13008","2016","08DEC2016","55","105","55105003300","42.54762","-88.83378","22.2754","4.6179"
"13009","2016","08DEC2016","55","105","55105002700","42.54843","-89.24627","22.8006","4.7316"
"13010","2016","08DEC2016","55","105","55105002601","42.55448","-88.99945","22.2941","4.4529"
"13011","2016","08DEC2016","55","105","55105002400","42.56141","-89.02588","22.3014","4.5794"
"13012","2016","08DEC2016","55","105","55105001400","42.62309","-89.01896","22.3232","4.5665"
"13013","2016","08DEC2016","55","105","55105001302","42.64148","-88.93872","22.1378","4.7077"
"13014","2016","08DEC2016","55","105","55105001201","42.64202","-89.09185","22.3334","4.6354"
"13015","2016","08DEC2016","55","105","55105001100","42.65795","-89.04421","22.408","4.5858"
"13016","2016","08DEC2016","55","105","55105001000","42.66515","-89.01236","22.3329","4.6539"
"13017","2016","08DEC2016","55","105","55105002800","42.66682","-89.23995","22.6503","4.7228"
"13018","2016","08DEC2016","55","105","55105000300","42.67417","-89.02437","22.1917","4.5559"
"13019","2016","08DEC2016","55","105","55105000400","42.67738","-89.04153","22.2814","4.6979"
"13020","2016","08DEC2016","55","105","55105000200","42.68317","-89.01108","22.2902","4.6806"
"13021","2016","08DEC2016","55","105","55105000100","42.68356","-89.02426","22.3133","4.6303"
"13022","2016","08DEC2016","55","105","55105000900","42.6843","-88.99207","22.2514","4.6816"
"13023","2016","08DEC2016","55","105","55105000800","42.69536","-89.00179","22.2272","4.5396"
"13024","2016","08DEC2016","55","105","55105000600","42.69674","-89.02224","22.3009","4.7542"
"13025","2016","08DEC2016","55","105","55105000500","42.70099","-89.04299","22.1994","4.7468"
"13026","2016","08DEC2016","55","105","55105000700","42.71025","-88.99385","22.2593","4.6296"
"13027","2016","08DEC2016","55","105","55105001304","42.71477","-88.97057","22.0172","4.5345"
"13028","2016","08DEC2016","55","105","55105003200","42.72317","-88.83716","21.8961","4.5794"
"13029","2016","08DEC2016","55","105","55105001202","42.73139","-89.06797","22.1687","4.6468"
"13030","2016","08DEC2016","55","105","55105001303","42.73339","-88.94172","22.1228","4.5994"
"13031","2016","08DEC2016","55","105","55105002900","42.78101","-89.29198","22.6973","4.6377"
"13032","2016","08DEC2016","55","105","55105003002","42.80168","-89.11307","22.282","4.7949"
"13033","2016","08DEC2016","55","105","55105003100","42.80181","-88.95325","22.0965","4.671"
"13034","2016","08DEC2016","55","105","55105003001","42.83565","-89.07194","22.2096","4.6959"
"13035","2016","09DEC2016","55","105","55105001500","42.50099","-89.02769","27.9956","5.2111"
"13036","2016","09DEC2016","55","105","55105001600","42.50188","-89.04802","27.974","5.1523"
"13037","2016","09DEC2016","55","105","55105001900","42.50673","-89.01721","27.943","5.0425"
"13038","2016","09DEC2016","55","105","55105002000","42.50687","-89.06441","28.0912","5.0597"
"13039","2016","09DEC2016","55","105","55105001700","42.51589","-89.04543","28.0978","5.0942"
"13040","2016","09DEC2016","55","105","55105001800","42.51755","-89.02678","27.9262","4.9541"
"13041","2016","09DEC2016","55","105","55105002100","42.53038","-89.05855","28.05","5.1223"
"13042","2016","09DEC2016","55","105","55105002300","42.53279","-89.02897","28.185","5.1077"
"13043","2016","09DEC2016","55","105","55105002602","42.53666","-88.9448","27.9158","5.0977"
"13044","2016","09DEC2016","55","105","55105002500","42.53716","-89.01592","28.2145","5.2487"
"13045","2016","09DEC2016","55","105","55105002200","42.54582","-89.09027","28.1401","5.1596"
"13046","2016","09DEC2016","55","105","55105003300","42.54762","-88.83378","28.0926","5.3168"
"13047","2016","09DEC2016","55","105","55105002700","42.54843","-89.24627","28.2467","5.1357"
"13048","2016","09DEC2016","55","105","55105002601","42.55448","-88.99945","28.1335","5.2076"
"13049","2016","09DEC2016","55","105","55105002400","42.56141","-89.02588","28.1099","5.1854"
"13050","2016","09DEC2016","55","105","55105001400","42.62309","-89.01896","28.2174","5.2524"
"13051","2016","09DEC2016","55","105","55105001302","42.64148","-88.93872","28.0108","5.2243"
"13052","2016","09DEC2016","55","105","55105001201","42.64202","-89.09185","28.3424","5.4228"
"13053","2016","09DEC2016","55","105","55105001100","42.65795","-89.04421","28.4346","5.2701"
"13054","2016","09DEC2016","55","105","55105001000","42.66515","-89.01236","28.0961","5.3213"
"13055","2016","09DEC2016","55","105","55105002800","42.66682","-89.23995","28.6038","5.3801"
"13056","2016","09DEC2016","55","105","55105000300","42.67417","-89.02437","28.1462","5.2783"
"13057","2016","09DEC2016","55","105","55105000400","42.67738","-89.04153","28.2293","5.2237"
"13058","2016","09DEC2016","55","105","55105000200","42.68317","-89.01108","28.3471","5.2994"
"13059","2016","09DEC2016","55","105","55105000100","42.68356","-89.02426","28.1872","5.1547"
"13060","2016","09DEC2016","55","105","55105000900","42.6843","-88.99207","28.1921","5.3038"
"13061","2016","09DEC2016","55","105","55105000800","42.69536","-89.00179","28.2522","5.4652"
"13062","2016","09DEC2016","55","105","55105000600","42.69674","-89.02224","28.2945","5.2823"
"13063","2016","09DEC2016","55","105","55105000500","42.70099","-89.04299","28.3186","5.4133"
"13064","2016","09DEC2016","55","105","55105000700","42.71025","-88.99385","28.3502","5.2826"
"13065","2016","09DEC2016","55","105","55105001304","42.71477","-88.97057","28.2021","5.3324"
"13066","2016","09DEC2016","55","105","55105003200","42.72317","-88.83716","28.286","5.2757"
"13067","2016","09DEC2016","55","105","55105001202","42.73139","-89.06797","28.5663","5.3654"
"13068","2016","09DEC2016","55","105","55105001303","42.73339","-88.94172","28.088","5.3294"
"13069","2016","09DEC2016","55","105","55105002900","42.78101","-89.29198","28.5229","5.4615"
"13070","2016","09DEC2016","55","105","55105003002","42.80168","-89.11307","28.5681","5.4285"
"13071","2016","09DEC2016","55","105","55105003100","42.80181","-88.95325","28.3539","5.2594"
"13072","2016","09DEC2016","55","105","55105003001","42.83565","-89.07194","28.5428","5.4602"
"13073","2016","10DEC2016","55","105","55105001500","42.50099","-89.02769","22.7845","4.5163"
"13074","2016","10DEC2016","55","105","55105001600","42.50188","-89.04802","22.6989","4.5112"
"13075","2016","10DEC2016","55","105","55105001900","42.50673","-89.01721","22.6554","4.5667"
"13076","2016","10DEC2016","55","105","55105002000","42.50687","-89.06441","22.5302","4.5109"
"13077","2016","10DEC2016","55","105","55105001700","42.51589","-89.04543","22.6336","4.5258"
"13078","2016","10DEC2016","55","105","55105001800","42.51755","-89.02678","22.7076","4.5613"
"13079","2016","10DEC2016","55","105","55105002100","42.53038","-89.05855","22.8203","4.5341"
"13080","2016","10DEC2016","55","105","55105002300","42.53279","-89.02897","22.804","4.5176"
"13081","2016","10DEC2016","55","105","55105002602","42.53666","-88.9448","22.5942","4.4714"
"13082","2016","10DEC2016","55","105","55105002500","42.53716","-89.01592","22.4731","4.3917"
"13083","2016","10DEC2016","55","105","55105002200","42.54582","-89.09027","22.6313","4.482"
"13084","2016","10DEC2016","55","105","55105003300","42.54762","-88.83378","22.8789","4.5148"
"13085","2016","10DEC2016","55","105","55105002700","42.54843","-89.24627","23.3076","4.7185"
"13086","2016","10DEC2016","55","105","55105002601","42.55448","-88.99945","22.916","4.6206"
"13087","2016","10DEC2016","55","105","55105002400","42.56141","-89.02588","22.8054","4.5806"
"13088","2016","10DEC2016","55","105","55105001400","42.62309","-89.01896","23.008","4.7998"
"13089","2016","10DEC2016","55","105","55105001302","42.64148","-88.93872","22.9148","4.6277"
"13090","2016","10DEC2016","55","105","55105001201","42.64202","-89.09185","23.0863","4.8758"
"13091","2016","10DEC2016","55","105","55105001100","42.65795","-89.04421","23.1406","4.8676"
"13092","2016","10DEC2016","55","105","55105001000","42.66515","-89.01236","23.1806","4.7778"
"13093","2016","10DEC2016","55","105","55105002800","42.66682","-89.23995","23.544","4.8268"
"13094","2016","10DEC2016","55","105","55105000300","42.67417","-89.02437","23.1194","4.6659"
"13095","2016","10DEC2016","55","105","55105000400","42.67738","-89.04153","23.2392","4.653"
"13096","2016","10DEC2016","55","105","55105000200","42.68317","-89.01108","23.2146","4.7031"
"13097","2016","10DEC2016","55","105","55105000100","42.68356","-89.02426","23.2835","4.6712"
"13098","2016","10DEC2016","55","105","55105000900","42.6843","-88.99207","23.3614","4.7876"
"13099","2016","10DEC2016","55","105","55105000800","42.69536","-89.00179","23.1758","4.6505"
"13100","2016","10DEC2016","55","105","55105000600","42.69674","-89.02224","23.3103","4.747"
"13101","2016","10DEC2016","55","105","55105000500","42.70099","-89.04299","23.4514","4.8816"
"13102","2016","10DEC2016","55","105","55105000700","42.71025","-88.99385","23.3275","4.7111"
"13103","2016","10DEC2016","55","105","55105001304","42.71477","-88.97057","23.1998","4.8056"
"13104","2016","10DEC2016","55","105","55105003200","42.72317","-88.83716","23.4151","4.7044"
"13105","2016","10DEC2016","55","105","55105001202","42.73139","-89.06797","23.5016","4.8309"
"13106","2016","10DEC2016","55","105","55105001303","42.73339","-88.94172","23.3189","4.7539"
"13107","2016","10DEC2016","55","105","55105002900","42.78101","-89.29198","23.8114","4.9803"
"13108","2016","10DEC2016","55","105","55105003002","42.80168","-89.11307","23.5389","4.8854"
"13109","2016","10DEC2016","55","105","55105003100","42.80181","-88.95325","23.4886","4.7797"
"13110","2016","10DEC2016","55","105","55105003001","42.83565","-89.07194","23.7292","4.9125"
"13111","2016","11DEC2016","55","105","55105001500","42.50099","-89.02769","18.8443","4.7295"
"13112","2016","11DEC2016","55","105","55105001600","42.50188","-89.04802","19.0258","4.7232"
"13113","2016","11DEC2016","55","105","55105001900","42.50673","-89.01721","18.831","4.798"
"13114","2016","11DEC2016","55","105","55105002000","42.50687","-89.06441","18.8475","4.7139"
"13115","2016","11DEC2016","55","105","55105001700","42.51589","-89.04543","18.8842","4.7567"
"13116","2016","11DEC2016","55","105","55105001800","42.51755","-89.02678","18.8551","4.6964"
"13117","2016","11DEC2016","55","105","55105002100","42.53038","-89.05855","19.017","4.761"
"13118","2016","11DEC2016","55","105","55105002300","42.53279","-89.02897","18.8078","4.6724"
"13119","2016","11DEC2016","55","105","55105002602","42.53666","-88.9448","18.7725","4.6135"
"13120","2016","11DEC2016","55","105","55105002500","42.53716","-89.01592","18.9481","4.8595"
"13121","2016","11DEC2016","55","105","55105002200","42.54582","-89.09027","18.9295","4.7947"
"13122","2016","11DEC2016","55","105","55105003300","42.54762","-88.83378","18.9808","4.6649"
"13123","2016","11DEC2016","55","105","55105002700","42.54843","-89.24627","19.5296","4.8866"
"13124","2016","11DEC2016","55","105","55105002601","42.55448","-88.99945","18.9133","4.6971"
"13125","2016","11DEC2016","55","105","55105002400","42.56141","-89.02588","19.0672","4.8849"
"13126","2016","11DEC2016","55","105","55105001400","42.62309","-89.01896","18.9145","4.7403"
"13127","2016","11DEC2016","55","105","55105001302","42.64148","-88.93872","18.9165","4.8455"
"13128","2016","11DEC2016","55","105","55105001201","42.64202","-89.09185","19.1244","4.8894"
"13129","2016","11DEC2016","55","105","55105001100","42.65795","-89.04421","18.9124","4.8478"
"13130","2016","11DEC2016","55","105","55105001000","42.66515","-89.01236","18.9398","4.8715"
"13131","2016","11DEC2016","55","105","55105002800","42.66682","-89.23995","19.2421","4.8989"
"13132","2016","11DEC2016","55","105","55105000300","42.67417","-89.02437","18.7967","4.8414"
"13133","2016","11DEC2016","55","105","55105000400","42.67738","-89.04153","18.8192","4.6967"
"13134","2016","11DEC2016","55","105","55105000200","42.68317","-89.01108","18.9769","4.8288"
"13135","2016","11DEC2016","55","105","55105000100","42.68356","-89.02426","18.8523","4.7041"
"13136","2016","11DEC2016","55","105","55105000900","42.6843","-88.99207","18.8624","4.8311"
"13137","2016","11DEC2016","55","105","55105000800","42.69536","-89.00179","18.8659","4.8375"
"13138","2016","11DEC2016","55","105","55105000600","42.69674","-89.02224","18.6612","4.7748"
"13139","2016","11DEC2016","55","105","55105000500","42.70099","-89.04299","18.8728","4.8824"
"13140","2016","11DEC2016","55","105","55105000700","42.71025","-88.99385","18.8093","4.8159"
"13141","2016","11DEC2016","55","105","55105001304","42.71477","-88.97057","18.9219","4.8189"
"13142","2016","11DEC2016","55","105","55105003200","42.72317","-88.83716","18.8591","4.8479"
"13143","2016","11DEC2016","55","105","55105001202","42.73139","-89.06797","18.9321","4.865"
"13144","2016","11DEC2016","55","105","55105001303","42.73339","-88.94172","18.8321","4.8249"
"13145","2016","11DEC2016","55","105","55105002900","42.78101","-89.29198","19.5126","4.9855"
"13146","2016","11DEC2016","55","105","55105003002","42.80168","-89.11307","18.9771","4.9425"
"13147","2016","11DEC2016","55","105","55105003100","42.80181","-88.95325","18.888","4.8838"
"13148","2016","11DEC2016","55","105","55105003001","42.83565","-89.07194","18.9035","4.9622"
"13149","2016","12DEC2016","55","105","55105001500","42.50099","-89.02769","23.8229","5.3136"
"13150","2016","12DEC2016","55","105","55105001600","42.50188","-89.04802","23.8355","5.2078"
"13151","2016","12DEC2016","55","105","55105001900","42.50673","-89.01721","23.6917","5.1353"
"13152","2016","12DEC2016","55","105","55105002000","42.50687","-89.06441","23.7011","5.172"
"13153","2016","12DEC2016","55","105","55105001700","42.51589","-89.04543","23.5535","5.0833"
"13154","2016","12DEC2016","55","105","55105001800","42.51755","-89.02678","23.7588","5.2217"
"13155","2016","12DEC2016","55","105","55105002100","42.53038","-89.05855","23.8989","5.1975"
"13156","2016","12DEC2016","55","105","55105002300","42.53279","-89.02897","23.653","5.3056"
"13157","2016","12DEC2016","55","105","55105002602","42.53666","-88.9448","23.472","5.2512"
"13158","2016","12DEC2016","55","105","55105002500","42.53716","-89.01592","23.8062","5.4146"
"13159","2016","12DEC2016","55","105","55105002200","42.54582","-89.09027","24.0405","5.2979"
"13160","2016","12DEC2016","55","105","55105003300","42.54762","-88.83378","23.1942","5.1211"
"13161","2016","12DEC2016","55","105","55105002700","42.54843","-89.24627","24.5746","5.5018"
"13162","2016","12DEC2016","55","105","55105002601","42.55448","-88.99945","23.5393","5.1572"
"13163","2016","12DEC2016","55","105","55105002400","42.56141","-89.02588","23.5228","5.1406"
"13164","2016","12DEC2016","55","105","55105001400","42.62309","-89.01896","23.5399","5.3323"
"13165","2016","12DEC2016","55","105","55105001302","42.64148","-88.93872","23.4054","5.4304"
"13166","2016","12DEC2016","55","105","55105001201","42.64202","-89.09185","24.0419","5.4486"
"13167","2016","12DEC2016","55","105","55105001100","42.65795","-89.04421","23.6605","5.4259"
"13168","2016","12DEC2016","55","105","55105001000","42.66515","-89.01236","23.489","5.2727"
"13169","2016","12DEC2016","55","105","55105002800","42.66682","-89.23995","24.3133","5.5928"
"13170","2016","12DEC2016","55","105","55105000300","42.67417","-89.02437","23.6044","5.3555"
"13171","2016","12DEC2016","55","105","55105000400","42.67738","-89.04153","23.6793","5.2702"
"13172","2016","12DEC2016","55","105","55105000200","42.68317","-89.01108","23.4992","5.3455"
"13173","2016","12DEC2016","55","105","55105000100","42.68356","-89.02426","23.6299","5.4213"
"13174","2016","12DEC2016","55","105","55105000900","42.6843","-88.99207","23.2294","5.2833"
"13175","2016","12DEC2016","55","105","55105000800","42.69536","-89.00179","23.286","5.4683"
"13176","2016","12DEC2016","55","105","55105000600","42.69674","-89.02224","23.217","5.3769"
"13177","2016","12DEC2016","55","105","55105000500","42.70099","-89.04299","23.7282","5.4916"
"13178","2016","12DEC2016","55","105","55105000700","42.71025","-88.99385","23.4889","5.3744"
"13179","2016","12DEC2016","55","105","55105001304","42.71477","-88.97057","23.0888","5.2097"
"13180","2016","12DEC2016","55","105","55105003200","42.72317","-88.83716","23.1137","5.2969"
"13181","2016","12DEC2016","55","105","55105001202","42.73139","-89.06797","23.716","5.3675"
"13182","2016","12DEC2016","55","105","55105001303","42.73339","-88.94172","23.3717","5.3551"
